country,sector,year,project_count,project_value_eur_millions
Finland,Telcos,2010,0,0.0
Finland,Telcos,2011,0,0.0
Finland,Telcos,2012,0,0.0
Finland,Telcos,2013,0,0.0
Finland,Telcos,2014,0,0.0
Finland,Telcos,2015,0,0.0
Finland,Telcos,2016,0,0.0
Finland,Telcos,2017,0,0.0
Finland,Telcos,2018,0,0.0
Finland,Telcos,2019,0,0.0
Finland,Telcos,2020,0,0.0
Finland,Telcos,2021,0,0.0
Finland,Transport,1990,0,0.0
Finland,Transport,1991,0,0.0
Finland,Transport,1992,0,0.0
Finland,Transport,1993,0,0.0
Finland,Transport,1994,0,0.0
Finland,Transport,1995,0,0.0
Finland,Transport,1996,0,0.0
Finland,Transport,1997,1,97.0
Finland,Transport,1998,0,0.0
Finland,Transport,1999,0,0.0
Finland,Transport,2000,0,0.0
Finland,Transport,2001,0,0.0
Finland,Transport,2002,0,0.0
Finland,Transport,2003,0,0.0
Finland,Transport,2004,0,0.0
Finland,Transport,2005,1,335.0
Finland,Transport,2006,0,0.0
Finland,Transport,2007,0,0.0
Finland,Transport,2008,0,0.0
Finland,Transport,2009,0,0.0
Finland,Transport,2010,0,0.0
Finland,Transport,2011,1,332.0
Finland,Transport,2012,0,0.0
Finland,Transport,2013,0,0.0
Finland,Transport,2014,0,0.0
Finland,Transport,2015,1,265.0
Finland,Transport,2016,0,0.0
Finland,Transport,2017,0,0.0
Finland,Transport,2018,0,0.0
Finland,Transport,2019,0,0.0
Finland,Transport,2020,0,0.0
Finland,Transport,2021,0,0.0
France,Defence,1990,0,0.0
France,Defence,1991,0,0.0
France,Defence,1992,0,0.0
France,Defence,1993,0,0.0
France,Defence,1994,0,0.0
France,Defence,1995,0,0.0
France,Defence,1996,0,0.0
France,Defence,1997,0,0.0
France,Defence,1998,0,0.0
France,Defence,1999,0,0.0
France,Defence,2000,0,0.0
France,Defence,2001,0,0.0
France,Defence,2002,0,0.0
France,Defence,2003,0,0.0
France,Defence,2004,0,0.0
France,Defence,2005,0,0.0
France,Defence,2006,0,0.0
France,Defence,2007,0,0.0
France,Defence,2008,1,70.0
France,Defence,2009,0,0.0
France,Defence,2010,0,0.0
France,Defence,2011,3,1732.0
France,Defence,2012,1,48.0
France,Defence,2013,0,0.0
France,Defence,2014,0,0.0
France,Defence,2015,0,0.0
France,Defence,2016,0,0.0
France,Defence,2017,0,0.0
France,Defence,2018,0,0.0
France,Defence,2019,0,0.0
France,Defence,2020,0,0.0
France,Defence,2021,0,0.0
France,Education,1990,0,0.0
France,Education,1991,0,0.0
France,Education,1992,0,0.0
France,Education,1993,0,0.0
France,Education,1994,0,0.0
France,Education,1995,0,0.0
France,Education,1996,0,0.0
France,Education,1997,0,0.0
France,Education,1998,0,0.0
France,Education,1999,0,0.0
France,Education,2000,0,0.0
France,Education,2001,0,0.0
France,Education,2002,0,0.0
France,Education,2003,0,0.0
France,Education,2004,0,0.0
France,Education,2005,0,0.0
France,Education,2006,1,70.0
France,Education,2007,0,0.0
France,Education,2008,0,0.0
France,Education,2009,4,352.0
France,Education,2010,2,78.0
France,Education,2011,3,166.0
France,Education,2012,7,593.0
France,Education,2013,9,490.0
France,Education,2014,1,120.0
France,Education,2015,3,174.0
France,Education,2016,9,554.0
France,Education,2017,1,60.0
France,Education,2018,3,383.0
France,Education,2019,1,137.0
France,Education,2020,0,0.0
France,Education,2021,0,0.0
France,Environment,1990,0,0.0
France,Environment,1991,0,0.0
France,Environment,1992,0,0.0
France,Environment,1993,0,0.0
France,Environment,1994,0,0.0
France,Environment,1995,0,0.0
France,Environment,1996,0,0.0
France,Environment,1997,0,0.0
France,Environment,1998,0,0.0
France,Environment,1999,1,78.0
France,Environment,2000,0,0.0
France,Environment,2001,0,0.0
France,Environment,2002,0,0.0
France,Environment,2003,1,73.0
France,Environment,2004,0,0.0
France,Environment,2005,1,80.0
France,Environment,2006,2,51.0
France,Environment,2007,1,37.0
France,Environment,2008,0,0.0
France,Environment,2009,0,0.0
France,Environment,2010,0,0.0
France,Environment,2011,0,0.0
France,Environment,2012,0,0.0
France,Environment,2013,0,0.0
France,Environment,2014,1,37.0
France,Environment,2015,0,0.0
France,Environment,2016,0,0.0
France,Environment,2017,0,0.0
France,Environment,2018,5,1127.0
France,Environment,2019,5,594.0
France,Environment,2020,2,50.0
France,Environment,2021,0,0.0
France,General Public Services,1990,0,0.0
France,General Public Services,1991,0,0.0
France,General Public Services,1992,0,0.0
France,General Public Services,1993,0,0.0
France,General Public Services,1994,0,0.0
France,General Public Services,1995,0,0.0
France,General Public Services,1996,0,0.0
France,General Public Services,1997,0,0.0
France,General Public Services,1998,0,0.0
France,General Public Services,1999,0,0.0
France,General Public Services,2000,0,0.0
France,General Public Services,2001,0,0.0
France,General Public Services,2002,0,0.0
France,General Public Services,2003,0,0.0
France,General Public Services,2004,0,0.0
France,General Public Services,2005,0,0.0
France,General Public Services,2006,0,0.0
France,General Public Services,2007,1,39.0
France,General Public Services,2008,0,0.0
France,General Public Services,2009,1,55.0
France,General Public Services,2010,0,0.0
France,General Public Services,2011,1,844.0
France,General Public Services,2012,0,0.0
France,General Public Services,2013,0,0.0
France,General Public Services,2014,1,49.0
France,General Public Services,2015,0,0.0
France,General Public Services,2016,1,22.0
France,General Public Services,2017,0,0.0
France,General Public Services,2018,0,0.0
France,General Public Services,2019,1,60.0
France,General Public Services,2020,0,0.0
France,General Public Services,2021,0,0.0
France,Healthcare,1990,0,0.0
France,Healthcare,1991,0,0.0
France,Healthcare,1992,0,0.0
France,Healthcare,1993,0,0.0
France,Healthcare,1994,0,0.0
France,Healthcare,1995,0,0.0
France,Healthcare,1996,0,0.0
France,Healthcare,1997,0,0.0
France,Healthcare,1998,0,0.0
France,Healthcare,1999,0,0.0
France,Healthcare,2000,0,0.0
France,Healthcare,2001,0,0.0
France,Healthcare,2002,0,0.0
France,Healthcare,2003,0,0.0
France,Healthcare,2004,0,0.0
France,Healthcare,2005,0,0.0
France,Healthcare,2006,4,506.0
France,Healthcare,2007,2,247.0
France,Healthcare,2008,3,598.0
France,Healthcare,2009,2,33.0
France,Healthcare,2010,3,137.0
France,Healthcare,2011,0,0.0
France,Healthcare,2012,2,70.0
France,Healthcare,2013,1,13.0
France,Healthcare,2014,1,12.0
France,Healthcare,2015,0,0.0
France,Healthcare,2016,0,0.0
France,Healthcare,2017,0,0.0
France,Healthcare,2018,1,15.0
France,Healthcare,2019,0,0.0
France,Healthcare,2020,0,0.0
France,Healthcare,2021,0,0.0
France,Housing and Community Services,1990,0,0.0
France,Housing and Community Services,1991,0,0.0
France,Housing and Community Services,1992,0,0.0
France,Housing and Community Services,1993,0,0.0
France,Housing and Community Services,1994,0,0.0
France,Housing and Community Services,1995,0,0.0
France,Housing and Community Services,1996,0,0.0
France,Housing and Community Services,1997,0,0.0
France,Housing and Community Services,1998,0,0.0
France,Housing and Community Services,1999,0,0.0
France,Housing and Community Services,2000,0,0.0
France,Housing and Community Services,2001,0,0.0
France,Housing and Community Services,2002,0,0.0
France,Housing and Community Services,2003,0,0.0
France,Housing and Community Services,2004,0,0.0
France,Housing and Community Services,2005,0,0.0
France,Housing and Community Services,2006,0,0.0
France,Housing and Community Services,2007,1,100.0
France,Housing and Community Services,2008,1,6.0
France,Housing and Community Services,2009,1,11.0
France,Housing and Community Services,2010,0,0.0
France,Housing and Community Services,2011,0,0.0
France,Housing and Community Services,2012,1,36.0
France,Housing and Community Services,2013,2,93.0
France,Housing and Community Services,2014,1,200.0
France,Housing and Community Services,2015,0,0.0
France,Housing and Community Services,2016,0,0.0
France,Housing and Community Services,2017,0,0.0
France,Housing and Community Services,2018,0,0.0
France,Housing and Community Services,2019,1,65.0
France,Housing and Community Services,2020,0,0.0
France,Housing and Community Services,2021,0,0.0
France,Public Order and Safety,1990,0,0.0
France,Public Order and Safety,1991,0,0.0
France,Public Order and Safety,1992,0,0.0
France,Public Order and Safety,1993,0,0.0
France,Public Order and Safety,1994,0,0.0
France,Public Order and Safety,1995,0,0.0
France,Public Order and Safety,1996,0,0.0
France,Public Order and Safety,1997,0,0.0
France,Public Order and Safety,1998,0,0.0
France,Public Order and Safety,1999,0,0.0
France,Public Order and Safety,2000,0,0.0
France,Public Order and Safety,2001,0,0.0
France,Public Order and Safety,2002,0,0.0
France,Public Order and Safety,2003,0,0.0
France,Public Order and Safety,2004,0,0.0
France,Public Order and Safety,2005,0,0.0
France,Public Order and Safety,2006,2,502.0
France,Public Order and Safety,2007,2,41.0
France,Public Order and Safety,2008,3,379.0
France,Public Order and Safety,2009,1,144.0
France,Public Order and Safety,2010,1,74.0
France,Public Order and Safety,2011,0,0.0
France,Public Order and Safety,2012,3,917.0
France,Public Order and Safety,2013,2,114.0
France,Public Order and Safety,2014,1,190.0
France,Public Order and Safety,2015,0,0.0
France,Public Order and Safety,2016,0,0.0
France,Public Order and Safety,2017,0,0.0
France,Public Order and Safety,2018,0,0.0
France,Public Order and Safety,2019,0,0.0
France,Public Order and Safety,2020,0,0.0
France,Public Order and Safety,2021,0,0.0
France,RDI,1990,0,0.0
France,RDI,1991,0,0.0
France,RDI,1992,0,0.0
France,RDI,1993,0,0.0
France,RDI,1994,0,0.0
France,RDI,1995,0,0.0
France,RDI,1996,0,0.0
France,RDI,1997,0,0.0
France,RDI,1998,0,0.0
France,RDI,1999,0,0.0
France,RDI,2000,0,0.0
France,RDI,2001,0,0.0
France,RDI,2002,0,0.0
France,RDI,2003,0,0.0
France,RDI,2004,0,0.0
France,RDI,2005,0,0.0
France,RDI,2006,0,0.0
France,RDI,2007,0,0.0
France,RDI,2008,0,0.0
France,RDI,2009,0,0.0
France,RDI,2010,0,0.0
France,RDI,2011,0,0.0
France,RDI,2012,0,0.0
France,RDI,2013,0,0.0
France,RDI,2014,0,0.0
France,RDI,2015,0,0.0
France,RDI,2016,0,0.0
France,RDI,2017,0,0.0
France,RDI,2018,0,0.0
France,RDI,2019,0,0.0
France,RDI,2020,0,0.0
France,RDI,2021,0,0.0
France,Recreation and Culture,1990,0,0.0
France,Recreation and Culture,1991,0,0.0
France,Recreation and Culture,1992,0,0.0
France,Recreation and Culture,1993,0,0.0
France,Recreation and Culture,1994,0,0.0
France,Recreation and Culture,1995,0,0.0
France,Recreation and Culture,1996,1,380.0
France,Recreation and Culture,1997,0,0.0
France,Recreation and Culture,1998,0,0.0
France,Recreation and Culture,1999,0,0.0
France,Recreation and Culture,2000,0,0.0
France,Recreation and Culture,2001,0,0.0
France,Recreation and Culture,2002,0,0.0
France,Recreation and Culture,2003,0,0.0
France,Recreation and Culture,2004,0,0.0
France,Recreation and Culture,2005,0,0.0
France,Recreation and Culture,2006,0,0.0
France,Recreation and Culture,2007,0,0.0
France,Recreation and Culture,2008,4,517.0
France,Recreation and Culture,2009,3,158.0
France,Recreation and Culture,2010,5,665.0
France,Recreation and Culture,2011,5,394.0
France,Recreation and Culture,2012,3,176.0
France,Recreation and Culture,2013,2,257.0
France,Recreation and Culture,2014,2,87.0
France,Recreation and Culture,2015,0,0.0
France,Recreation and Culture,2016,0,0.0
France,Recreation and Culture,2017,3,109.0
France,Recreation and Culture,2018,1,80.0
France,Recreation and Culture,2019,1,51.0
France,Recreation and Culture,2020,3,301.0
France,Recreation and Culture,2021,0,0.0
France,Telcos,1990,0,0.0
France,Telcos,1991,0,0.0
France,Telcos,1992,0,0.0
France,Telcos,1993,0,0.0
France,Telcos,1994,0,0.0
France,Telcos,1995,0,0.0
France,Telcos,1996,0,0.0
France,Telcos,1997,0,0.0
France,Telcos,1998,0,0.0
France,Telcos,1999,0,0.0
France,Telcos,2000,0,0.0
France,Telcos,2001,0,0.0
France,Telcos,2002,0,0.0
France,Telcos,2003,0,0.0
France,Telcos,2004,0,0.0
France,Telcos,2005,0,0.0
France,Telcos,2006,0,0.0
France,Telcos,2007,0,0.0
France,Telcos,2008,2,271.0
France,Telcos,2009,1,58.0
France,Telcos,2010,1,24.0
France,Telcos,2011,0,0.0
France,Telcos,2012,0,0.0
France,Telcos,2013,1,167.0
France,Telcos,2014,0,0.0
France,Telcos,2015,0,0.0
France,Telcos,2016,4,1176.0
France,Telcos,2017,4,1844.0
France,Telcos,2018,6,2917.0
France,Telcos,2019,2,826.0
France,Telcos,2020,4,1078.0
France,Telcos,2021,0,0.0
France,Transport,1990,0,0.0
France,Transport,1991,1,270.0
France,Transport,1992,0,0.0
France,Transport,1993,0,0.0
France,Transport,1994,1,880.0
France,Transport,1995,0,0.0
France,Transport,1996,0,0.0
France,Transport,1997,1,46.0
France,Transport,1998,0,0.0
France,Transport,1999,0,0.0
France,Transport,2000,2,1585.0
France,Transport,2001,0,0.0
France,Transport,2002,1,908.0
France,Transport,2003,0,0.0
France,Transport,2004,1,394.0
France,Transport,2005,2,1131.0
France,Transport,2006,1,300.0
France,Transport,2007,3,1464.0
France,Transport,2008,5,1640.0
France,Transport,2009,0,0.0
France,Transport,2010,5,943.0
France,Transport,2011,7,8000.0
France,Transport,2012,3,1910.0
France,Transport,2013,4,583.0
France,Transport,2014,3,206.0
France,Transport,2015,2,998.0
France,Transport,2016,2,620.0
France,Transport,2017,1,28.0
France,Transport,2018,0,0.0
France,Transport,2019,3,688.0
France,Transport,2020,3,752.0
France,Transport,2021,0,0.0
Germany,Defence,1990,0,0.0
Germany,Defence,1991,0,0.0
Germany,Defence,1992,0,0.0
Germany,Defence,1993,0,0.0
Germany,Defence,1994,0,0.0
Germany,Defence,1995,0,0.0
Germany,Defence,1996,0,0.0
Germany,Defence,1997,0,0.0
Germany,Defence,1998,0,0.0
Germany,Defence,1999,0,0.0
Germany,Defence,2000,0,0.0
Germany,Defence,2001,0,0.0
Germany,Defence,2002,1,38.0
Germany,Defence,2003,0,0.0
Germany,Defence,2004,0,0.0
Germany,Defence,2005,1,250.0
Germany,Defence,2006,0,0.0
Germany,Defence,2007,0,0.0
Germany,Defence,2008,1,113.0
Germany,Defence,2009,0,0.0
Germany,Defence,2010,0,0.0
Germany,Defence,2011,0,0.0
Germany,Defence,2012,0,0.0
Germany,Defence,2013,0,0.0
Germany,Defence,2014,0,0.0
Germany,Defence,2015,0,0.0
Germany,Defence,2016,0,0.0
Germany,Defence,2017,0,0.0
Germany,Defence,2018,0,0.0
Germany,Defence,2019,0,0.0
Germany,Defence,2020,0,0.0
Germany,Defence,2021,0,0.0
Germany,Education,1990,0,0.0
Germany,Education,1991,0,0.0
Germany,Education,1992,0,0.0
Germany,Education,1993,0,0.0
Germany,Education,1994,0,0.0
Germany,Education,1995,0,0.0
Germany,Education,1996,0,0.0
Germany,Education,1997,0,0.0
Germany,Education,1998,0,0.0
Germany,Education,1999,0,0.0
Germany,Education,2000,0,0.0
Germany,Education,2001,0,0.0
Germany,Education,2002,0,0.0
Germany,Education,2003,0,0.0
Germany,Education,2004,5,518.0
Germany,Education,2005,2,53.0
Germany,Education,2006,0,0.0
Germany,Education,2007,4,209.0
Germany,Education,2008,1,49.0
Germany,Education,2009,11,475.0
Germany,Education,2010,5,190.0
Germany,Education,2011,6,158.0
Germany,Education,2012,3,130.0
Germany,Education,2013,5,91.0
Germany,Education,2014,2,49.0
Germany,Education,2015,3,212.0
Germany,Education,2016,0,0.0
Germany,Education,2017,1,214.0
Germany,Education,2018,0,0.0
Germany,Education,2019,1,30.0
Germany,Education,2020,5,158.0
Germany,Education,2021,0,0.0
Germany,Environment,1990,0,0.0
Germany,Environment,1991,0,0.0
Germany,Environment,1992,0,0.0
Germany,Environment,1993,0,0.0
Germany,Environment,1994,0,0.0
Germany,Environment,1995,1,41.0
Germany,Environment,1996,0,0.0
Germany,Environment,1997,0,0.0
Germany,Environment,1998,0,0.0
Germany,Environment,1999,0,0.0
Germany,Environment,2000,0,0.0
Germany,Environment,2001,0,0.0
Germany,Environment,2002,1,922.0
Germany,Environment,2003,0,0.0
Germany,Environment,2004,0,0.0
Germany,Environment,2005,1,31.0
Germany,Environment,2006,1,170.0
Germany,Environment,2007,0,0.0
Germany,Environment,2008,0,0.0
Germany,Environment,2009,0,0.0
Germany,Environment,2010,0,0.0
Germany,Environment,2011,0,0.0
Germany,Environment,2012,0,0.0
Germany,Environment,2013,0,0.0
Germany,Environment,2014,0,0.0
Germany,Environment,2015,0,0.0
Germany,Environment,2016,0,0.0
Germany,Environment,2017,0,0.0
Germany,Environment,2018,0,0.0
Germany,Environment,2019,0,0.0
Germany,Environment,2020,0,0.0
Germany,Environment,2021,0,0.0
Germany,General Public Services,1990,0,0.0
Germany,General Public Services,1991,0,0.0
Germany,General Public Services,1992,0,0.0
Germany,General Public Services,1993,0,0.0
Germany,General Public Services,1994,0,0.0
Germany,General Public Services,1995,0,0.0
Germany,General Public Services,1996,0,0.0
Germany,General Public Services,1997,0,0.0
Germany,General Public Services,1998,0,0.0
Germany,General Public Services,1999,0,0.0
Germany,General Public Services,2000,0,0.0
Germany,General Public Services,2001,0,0.0
Germany,General Public Services,2002,0,0.0
Germany,General Public Services,2003,0,0.0
Germany,General Public Services,2004,2,50.0
Germany,General Public Services,2005,0,0.0
Germany,General Public Services,2006,0,0.0
Germany,General Public Services,2007,0,0.0
Germany,General Public Services,2008,1,25.0
Germany,General Public Services,2009,4,511.0
Germany,General Public Services,2010,0,0.0
Germany,General Public Services,2011,2,139.0
Germany,General Public Services,2012,1,21.0
Germany,General Public Services,2013,1,82.0
Germany,General Public Services,2014,1,36.0
Germany,General Public Services,2015,0,0.0
Germany,General Public Services,2016,2,48.0
Germany,General Public Services,2017,1,21.0
Germany,General Public Services,2018,0,0.0
Germany,General Public Services,2019,0,0.0
Germany,General Public Services,2020,0,0.0
Germany,General Public Services,2021,0,0.0
Germany,Healthcare,1990,0,0.0
Germany,Healthcare,1991,0,0.0
Germany,Healthcare,1992,0,0.0
Germany,Healthcare,1993,0,0.0
Germany,Healthcare,1994,0,0.0
Germany,Healthcare,1995,0,0.0
Germany,Healthcare,1996,0,0.0
Germany,Healthcare,1997,0,0.0
Germany,Healthcare,1998,0,0.0
Germany,Healthcare,1999,0,0.0
Germany,Healthcare,2000,0,0.0
Germany,Healthcare,2001,0,0.0
Germany,Healthcare,2002,0,0.0
Germany,Healthcare,2003,0,0.0
Germany,Healthcare,2004,0,0.0
Germany,Healthcare,2005,0,0.0
Germany,Healthcare,2006,1,136.0
Germany,Healthcare,2007,0,0.0
Germany,Healthcare,2008,1,281.0
Germany,Healthcare,2009,1,41.0
Germany,Healthcare,2010,2,88.0
Germany,Healthcare,2011,2,226.0
Germany,Healthcare,2012,1,11.0
Germany,Healthcare,2013,0,0.0
Germany,Healthcare,2014,1,630.0
Germany,Healthcare,2015,0,0.0
Germany,Healthcare,2016,0,0.0
Germany,Healthcare,2017,0,0.0
Germany,Healthcare,2018,0,0.0
Germany,Healthcare,2019,0,0.0
Germany,Healthcare,2020,1,34.0
Germany,Healthcare,2021,0,0.0
Germany,Housing and Community Services,1990,0,0.0
Germany,Housing and Community Services,1991,0,0.0
Germany,Housing and Community Services,1992,0,0.0
Germany,Housing and Community Services,1993,0,0.0
Germany,Housing and Community Services,1994,0,0.0
Germany,Housing and Community Services,1995,0,0.0
Germany,Housing and Community Services,1996,0,0.0
Germany,Housing and Community Services,1997,0,0.0
Germany,Housing and Community Services,1998,0,0.0
Germany,Housing and Community Services,1999,0,0.0
Germany,Housing and Community Services,2000,0,0.0
Germany,Housing and Community Services,2001,0,0.0
Germany,Housing and Community Services,2002,0,0.0
Germany,Housing and Community Services,2003,0,0.0
Germany,Housing and Community Services,2004,0,0.0
Germany,Housing and Community Services,2005,0,0.0
Germany,Housing and Community Services,2006,0,0.0
Germany,Housing and Community Services,2007,0,0.0
